Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
EWS79_RS03795	EWS79_RS03795	866287	866973	EWS79_RS03795-MONOMER
EWS79_RS05570	EWS79_RS05570	1266005	1266100	EWS79_RS05570-MONOMER
EWS79_RS02630	EWS79_RS02630	594362	596002	EWS79_RS02630-MONOMER
EWS79_RS05655	EWS79_RS05655	1282758	1283777	EWS79_RS05655-MONOMER
EWS79_RS05060	EWS79_RS05060	1150402	1151748	EWS79_RS05060-MONOMER
EWS79_RS01645	EWS79_RS01645	391093	391752	EWS79_RS01645-MONOMER
EWS79_RS02000	EWS79_RS02000	462726	463685	EWS79_RS02000-MONOMER
EWS79_RS08715	EWS79_RS08715	1979651	1981564	EWS79_RS08715-MONOMER
EWS79_RS08475	EWS79_RS08475	1927467	1930121	EWS79_RS08475-MONOMER
EWS79_RS07400	EWS79_RS07400	1702339	1702896	EWS79_RS07400-MONOMER
EWS79_RS04810	EWS79_RS04810	1086439	1086813	EWS79_RS04810-MONOMER
EWS79_RS00765	EWS79_RS00765	165746	166879	EWS79_RS00765-MONOMER
EWS79_RS06575	EWS79_RS06575	1498118	1499011	EWS79_RS06575-MONOMER
EWS79_RS07405	EWS79_RS07405	1703083	1703988	EWS79_RS07405-MONOMER
EWS79_RS01665	EWS79_RS01665	393895	394566	EWS79_RS01665-MONOMER
EWS79_RS07805	EWS79_RS07805	1785122	1786030	EWS79_RS07805-MONOMER
EWS79_RS03930	EWS79_RS03930	893905	894438	EWS79_RS03930-MONOMER
EWS79_RS04200	EWS79_RS04200	961916	961990	EWS79_RS04200-tRNA
EWS79_RS00970	EWS79_RS00970	219475	222240	EWS79_RS00970-MONOMER
EWS79_RS06190	EWS79_RS06190	1407912	1409006	EWS79_RS06190-MONOMER
EWS79_RS03450	EWS79_RS03450	777081	778028	EWS79_RS03450-MONOMER
EWS79_RS03365	EWS79_RS03365	753535	754260	EWS79_RS03365-MONOMER
EWS79_RS05165	EWS79_RS05165	1173199	1173951	EWS79_RS05165-MONOMER
EWS79_RS00230	EWS79_RS00230	49994	50779	EWS79_RS00230-MONOMER
EWS79_RS02595	EWS79_RS02595	588755	589069	EWS79_RS02595-MONOMER
EWS79_RS03310	EWS79_RS03310	744607	745026	EWS79_RS03310-MONOMER
EWS79_RS05845	EWS79_RS05845	1327855	1329270	EWS79_RS05845-MONOMER
EWS79_RS01530	EWS79_RS01530	362511	364733	EWS79_RS01530-MONOMER
EWS79_RS00885	EWS79_RS00885	198769	199962	EWS79_RS00885-MONOMER
EWS79_RS07685	EWS79_RS07685	1762039	1762530	EWS79_RS07685-MONOMER
EWS79_RS06435	EWS79_RS06435	1463555	1464427	EWS79_RS06435-MONOMER
EWS79_RS01050	EWS79_RS01050	238183	238458	EWS79_RS01050-MONOMER
EWS79_RS07680	EWS79_RS07680	1761564	1761986	EWS79_RS07680-MONOMER
EWS79_RS03955	EWS79_RS03955	901798	902844	EWS79_RS03955-MONOMER
EWS79_RS06635	EWS79_RS06635	1513796	1514596	EWS79_RS06635-MONOMER
EWS79_RS08115	EWS79_RS08115	1854128	1854790	EWS79_RS08115-MONOMER
EWS79_RS03385	EWS79_RS03385	756975	758954	EWS79_RS03385-MONOMER
EWS79_RS05605	EWS79_RS05605	1270110	1272056	EWS79_RS05605-MONOMER
EWS79_RS01850	EWS79_RS01850	431859	432509	EWS79_RS01850-MONOMER
EWS79_RS07725	EWS79_RS07725	1769510	1770268	EWS79_RS07725-MONOMER
EWS79_RS00130	EWS79_RS00130	29293	30897	EWS79_RS00130-MONOMER
EWS79_RS06135	EWS79_RS06135	1394378	1395718	EWS79_RS06135-MONOMER
EWS79_RS03965	EWS79_RS03965	903957	904202	EWS79_RS03965-MONOMER
EWS79_RS00835	EWS79_RS00835	186286	187233	EWS79_RS00835-MONOMER
EWS79_RS05265	EWS79_RS05265	1197139	1198332	EWS79_RS05265-MONOMER
EWS79_RS02485	EWS79_RS02485	562438	563451	EWS79_RS02485-MONOMER
EWS79_RS06170	EWS79_RS06170	1404084	1404992	EWS79_RS06170-MONOMER
EWS79_RS02235	EWS79_RS02235	517755	518066	EWS79_RS02235-MONOMER
EWS79_RS03555	EWS79_RS03555	807148	808086	EWS79_RS03555-MONOMER
EWS79_RS01405	EWS79_RS01405	328413	329009	EWS79_RS01405-MONOMER
EWS79_RS05700	EWS79_RS05700	1292910	1294172	EWS79_RS05700-MONOMER
EWS79_RS04155	EWS79_RS04155	951941	952573	EWS79_RS04155-MONOMER
EWS79_RS05005	EWS79_RS05005	1139334	1140761	EWS79_RS05005-MONOMER
EWS79_RS00850	EWS79_RS00850	191315	191968	EWS79_RS00850-MONOMER
EWS79_RS00720	EWS79_RS00720	155411	157225	EWS79_RS00720-MONOMER
EWS79_RS01755	EWS79_RS01755	415090	415716	EWS79_RS01755-MONOMER
EWS79_RS04960	EWS79_RS04960	1128529	1129149	EWS79_RS04960-MONOMER
EWS79_RS03615	EWS79_RS03615	817857	818213	EWS79_RS03615-MONOMER
EWS79_RS06050	EWS79_RS06050	1375145	1375327	EWS79_RS06050-MONOMER
EWS79_RS00700	EWS79_RS00700	150831	151574	EWS79_RS00700-MONOMER
EWS79_RS06975	EWS79_RS06975	1598928	1599719	EWS79_RS06975-MONOMER
EWS79_RS06835	EWS79_RS06835	1563458	1564006	EWS79_RS06835-MONOMER
EWS79_RS00920	EWS79_RS00920	208262	208912	EWS79_RS00920-MONOMER
EWS79_RS01630	EWS79_RS01630	389249	389356	EWS79_RS01630-MONOMER
EWS79_RS05545	EWS79_RS05545	1261082	1262077	EWS79_RS05545-MONOMER
EWS79_RS08890	EWS79_RS08890	2011247	2012923	EWS79_RS08890-MONOMER
EWS79_RS02220	EWS79_RS02220	513750	514220	EWS79_RS02220-MONOMER
EWS79_RS06585	EWS79_RS06585	1500109	1501041	EWS79_RS06585-MONOMER
EWS79_RS07305	EWS79_RS07305	1678348	1678656	EWS79_RS07305-MONOMER
EWS79_RS06160	EWS79_RS06160	1399923	1401614	EWS79_RS06160-MONOMER
EWS79_RS00330	EWS79_RS00330	70349	71407	EWS79_RS00330-MONOMER
EWS79_RS02180	EWS79_RS02180	507007	507492	EWS79_RS02180-MONOMER
EWS79_RS04495	EWS79_RS04495	1025638	1027083	EWS79_RS04495-MONOMER
EWS79_RS05310	EWS79_RS05310	1209577	1209650	EWS79_RS05310-tRNA
EWS79_RS02945	EWS79_RS02945	661233	662033	EWS79_RS02945-MONOMER
EWS79_RS08315	EWS79_RS08315	1894545	1895807	EWS79_RS08315-MONOMER
EWS79_RS03300	EWS79_RS03300	743566	743655	EWS79_RS03300-tRNA
EWS79_RS02545	EWS79_RS02545	577810	578361	EWS79_RS02545-MONOMER
EWS79_RS05240	EWS79_RS05240	1188157	1192326	EWS79_RS05240-MONOMER
EWS79_RS00420	EWS79_RS00420	89985	91547	EWS79_RS00420-MONOMER
EWS79_RS01385	EWS79_RS01385	323759	324202	EWS79_RS01385-MONOMER
EWS79_RS06465	EWS79_RS06465	1468581	1469990	EWS79_RS06465-MONOMER
EWS79_RS05315	EWS79_RS05315	1209737	1210465	EWS79_RS05315-MONOMER
EWS79_RS08530	EWS79_RS08530	1939118	1939993	EWS79_RS08530-MONOMER
EWS79_RS04425	EWS79_RS04425	1008299	1009894	EWS79_RS04425-MONOMER
EWS79_RS04300	EWS79_RS04300	980667	982268	EWS79_RS04300-MONOMER
EWS79_RS06380	EWS79_RS06380	1450103	1450702	EWS79_RS06380-MONOMER
EWS79_RS05975	EWS79_RS05975	1356209	1356283	EWS79_RS05975-tRNA
EWS79_RS08200	EWS79_RS08200	1874129	1874413	EWS79_RS08200-MONOMER
EWS79_RS03160	EWS79_RS03160	712376	714166	EWS79_RS03160-MONOMER
EWS79_RS07415	EWS79_RS07415	1705298	1706287	EWS79_RS07415-MONOMER
EWS79_RS07120	EWS79_RS07120	1634638	1635789	EWS79_RS07120-MONOMER
EWS79_RS04630	EWS79_RS04630	1050366	1052207	EWS79_RS04630-MONOMER
EWS79_RS05425	EWS79_RS05425	1235730	1237253	EWS79_RS05425-MONOMER
EWS79_RS06785	EWS79_RS06785	1543950	1544528	EWS79_RS06785-MONOMER
EWS79_RS01285	EWS79_RS01285	304093	304845	EWS79_RS01285-MONOMER
EWS79_RS04505	EWS79_RS04505	1028045	1028566	EWS79_RS04505-MONOMER
EWS79_RS01185	EWS79_RS01185	279452	280234	EWS79_RS01185-MONOMER
EWS79_RS03280	EWS79_RS03280	739606	739878	EWS79_RS03280-MONOMER
EWS79_RS06195	EWS79_RS06195	1409008	1409853	EWS79_RS06195-MONOMER
EWS79_RS04805	EWS79_RS04805	1085693	1086442	EWS79_RS04805-MONOMER
EWS79_RS06250	EWS79_RS06250	1418666	1419691	EWS79_RS06250-MONOMER
EWS79_RS04320	EWS79_RS04320	985103	986224	EWS79_RS04320-MONOMER
EWS79_RS03465	EWS79_RS03465	781056	781346	EWS79_RS03465-MONOMER
EWS79_RS02560	EWS79_RS02560	581703	583007	EWS79_RS02560-MONOMER
EWS79_RS02565	EWS79_RS02565	583028	584359	EWS79_RS02565-MONOMER
EWS79_RS05670	EWS79_RS05670	1285695	1286561	EWS79_RS05670-MONOMER
EWS79_RS02450	EWS79_RS02450	553499	554053	EWS79_RS02450-MONOMER
EWS79_RS03170	EWS79_RS03170	715032	715529	EWS79_RS03170-MONOMER
EWS79_RS01790	EWS79_RS01790	420567	421448	EWS79_RS01790-MONOMER
EWS79_RS03140	EWS79_RS03140	706352	706996	EWS79_RS03140-MONOMER
EWS79_RS03165	EWS79_RS03165	714199	714984	EWS79_RS03165-MONOMER
EWS79_RS01700	EWS79_RS01700	400325	402376	EWS79_RS01700-MONOMER
EWS79_RS08545	EWS79_RS08545	1942859	1943305	EWS79_RS08545-MONOMER
EWS79_RS01460	EWS79_RS01460	340977	341462	EWS79_RS01460-MONOMER
EWS79_RS08535	EWS79_RS08535	1940020	1941246	EWS79_RS08535-MONOMER
EWS79_RS05805	EWS79_RS05805	1318463	1319317	EWS79_RS05805-MONOMER
EWS79_RS03425	EWS79_RS03425	769344	769970	EWS79_RS03425-MONOMER
EWS79_RS02905	EWS79_RS02905	651295	653202	EWS79_RS02905-MONOMER
EWS79_RS05815	EWS79_RS05815	1320006	1320221	EWS79_RS05815-MONOMER
EWS79_RS03700	EWS79_RS03700	839054	840004	EWS79_RS03700-MONOMER
EWS79_RS04915	EWS79_RS04915	1116826	1117350	EWS79_RS04915-MONOMER
EWS79_RS02740	EWS79_RS02740	616069	616386	EWS79_RS02740-MONOMER
EWS79_RS01855	EWS79_RS01855	432663	433106	EWS79_RS01855-MONOMER
EWS79_RS08610	EWS79_RS08610	1954751	1955773	EWS79_RS08610-MONOMER
EWS79_RS06410	EWS79_RS06410	1456253	1457083	EWS79_RS06410-MONOMER
EWS79_RS07565	EWS79_RS07565	1737553	1738494	EWS79_RS07565-MONOMER
EWS79_RS03245	EWS79_RS03245	734021	734491	EWS79_RS03245-MONOMER
EWS79_RS03980	EWS79_RS03980	905874	907550	EWS79_RS03980-MONOMER
EWS79_RS04245	EWS79_RS04245	969404	969862	EWS79_RS04245-MONOMER
EWS79_RS05440	EWS79_RS05440	1240003	1240215	EWS79_RS05440-MONOMER
EWS79_RS03775	EWS79_RS03775	863369	864202	EWS79_RS03775-MONOMER
EWS79_RS08750	EWS79_RS08750	1987494	1988285	EWS79_RS08750-MONOMER
EWS79_RS00915	EWS79_RS00915	206583	208037	EWS79_RS00915-MONOMER
EWS79_RS05295	EWS79_RS05295	1205894	1206688	EWS79_RS05295-MONOMER
EWS79_RS05095	EWS79_RS05095	1159808	1160764	EWS79_RS05095-MONOMER
EWS79_RS00335	EWS79_RS00335	71404	72276	EWS79_RS00335-MONOMER
EWS79_RS01885	EWS79_RS01885	436560	437195	EWS79_RS01885-MONOMER
EWS79_RS06345	EWS79_RS06345	1441864	1442289	EWS79_RS06345-MONOMER
EWS79_RS01680	EWS79_RS01680	395798	396244	EWS79_RS01680-MONOMER
EWS79_RS01685	EWS79_RS01685	396249	396650	EWS79_RS01685-MONOMER
EWS79_RS05120	EWS79_RS05120	1163057	1163728	EWS79_RS05120-MONOMER
EWS79_RS00450	EWS79_RS00450	96713	97702	EWS79_RS00450-MONOMER
EWS79_RS04625	EWS79_RS04625	1049980	1050054	EWS79_RS04625-tRNA
EWS79_RS06200	EWS79_RS06200	1409856	1410530	EWS79_RS06200-MONOMER
EWS79_RS03825	EWS79_RS03825	871605	872159	EWS79_RS03825-MONOMER
EWS79_RS04820	EWS79_RS04820	1087194	1087814	EWS79_RS04820-MONOMER
EWS79_RS06605	EWS79_RS06605	1506874	1507053	EWS79_RS06605-MONOMER
EWS79_RS01445	EWS79_RS01445	336582	338024	EWS79_RS01445-MONOMER
EWS79_RS07790	EWS79_RS07790	1781500	1782738	EWS79_RS07790-MONOMER
EWS79_RS02300	EWS79_RS02300	523950	524528	EWS79_RS02300-MONOMER
EWS79_RS08700	EWS79_RS08700	1975238	1976713	EWS79_RS08700-MONOMER
EWS79_RS00810	EWS79_RS00810	179190	180107	EWS79_RS00810-MONOMER
EWS79_RS05680	EWS79_RS05680	1288253	1289863	EWS79_RS05680-MONOMER
EWS79_RS08235	EWS79_RS08235	1878661	1879530	EWS79_RS08235-MONOMER
EWS79_RS02765	EWS79_RS02765	621356	621982	EWS79_RS02765-MONOMER
EWS79_RS01710	EWS79_RS01710	403258	404361	EWS79_RS01710-MONOMER
EWS79_RS02360	EWS79_RS02360	531331	532392	EWS79_RS02360-MONOMER
EWS79_RS05220	EWS79_RS05220	1184514	1185374	EWS79_RS05220-MONOMER
EWS79_RS00250	EWS79_RS00250	54811	55080	EWS79_RS00250-MONOMER
EWS79_RS03605	EWS79_RS03605	816951	817190	EWS79_RS03605-MONOMER
EWS79_RS00490	EWS79_RS00490	106317	107483	EWS79_RS00490-MONOMER
EWS79_RS08150	EWS79_RS08150	1862701	1862913	EWS79_RS08150-MONOMER
EWS79_RS06150	EWS79_RS06150	1398202	1398897	EWS79_RS06150-MONOMER
EWS79_RS07310	EWS79_RS07310	1678698	1679351	EWS79_RS07310-MONOMER
EWS79_RS02310	EWS79_RS02310	524891	525286	EWS79_RS02310-MONOMER
EWS79_RS02635	EWS79_RS02635	596044	596967	EWS79_RS02635-MONOMER
EWS79_RS05960	EWS79_RS05960	1352804	1353418	EWS79_RS05960-MONOMER
EWS79_RS02605	EWS79_RS02605	590526	591251	EWS79_RS02605-MONOMER
EWS79_RS01425	EWS79_RS01425	331876	333255	EWS79_RS01425-MONOMER
EWS79_RS06545	EWS79_RS06545	1487587	1490010	EWS79_RS06545-MONOMER
EWS79_RS01895	EWS79_RS01895	438645	439691	EWS79_RS01895-MONOMER
EWS79_RS03655	EWS79_RS03655	828120	829580	EWS79_RS03655-MONOMER
EWS79_RS07945	EWS79_RS07945	1816697	1817527	EWS79_RS07945-MONOMER
EWS79_RS00005	EWS79_RS00005	147	2516	EWS79_RS00005-MONOMER
EWS79_RS02955	EWS79_RS02955	662430	662930	EWS79_RS02955-MONOMER
EWS79_RS08930	EWS79_RS08930	2023506	2024951	EWS79_RS08930-MONOMER
EWS79_RS00630	EWS79_RS00630	139092	139841	EWS79_RS00630-MONOMER
EWS79_RS03340	EWS79_RS03340	749532	749786	EWS79_RS03340-MONOMER
EWS79_RS03320	EWS79_RS03320	746202	747110	EWS79_RS03320-MONOMER
EWS79_RS03630	EWS79_RS03630	822168	823181	EWS79_RS03630-MONOMER
EWS79_RS02455	EWS79_RS02455	554526	555782	EWS79_RS02455-MONOMER
EWS79_RS02270	EWS79_RS02270	521540	522235	EWS79_RS02270-MONOMER
EWS79_RS06015	EWS79_RS06015	1365462	1366190	EWS79_RS06015-MONOMER
EWS79_RS05945	EWS79_RS05945	1350307	1350909	EWS79_RS05945-MONOMER
EWS79_RS02670	EWS79_RS02670	604639	606015	EWS79_RS02670-MONOMER
EWS79_RS00020	EWS79_RS00020	4340	5770	EWS79_RS00020-MONOMER
EWS79_RS07130	EWS79_RS07130	1638258	1640867	EWS79_RS07130-MONOMER
EWS79_RS02615	EWS79_RS02615	591945	592319	EWS79_RS02615-MONOMER
EWS79_RS03120	EWS79_RS03120	702708	703472	EWS79_RS03120-MONOMER
