reaction	direction	complex	mods	keff
D__LACtex	FWD	G6700-MONOMER		34.19401863135169
D__LACtex	REV	G6700-MONOMER		34.19401863135169
E4PD	FWD	ERYTH4PDEHYDROG-CPLX		0.020554328254844406
E4PD	REV	ERYTH4PDEHYDROG-CPLX		89.75329324759868
E4PD	FWD	GAPDH-A-CPLX		86.5506443714335
E4PD	REV	GAPDH-A-CPLX		86.5506443714335
EAR100x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR100y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR120x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR120y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR121x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR121y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR140x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR140y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR141x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR141y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR160x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR160y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR161x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR161y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR180x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR180y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR181x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR181y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR40x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR40y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR60x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR60y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR80x1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
EAR80y1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
ECA4COLIPAabctex	FWD	ABC-53-CPLX		101.33633471925427
ECA4OALpp	FWD	EG11424-MONOMER		37.682707094373214
ECAP1pp	FWD	CPLX0-3976_edit		61.96537055457548
ECAP2pp	FWD	CPLX0-3976_edit		61.96537055457548
ECAP3pp	FWD	CPLX0-3976_edit		61.96537055457548
ECAtpp	FWD	EG11486-MONOMER		36.52091244751729
ECOAH1	FWD	CPLX0-1666		54.710480168893135
ECOAH1	REV	CPLX0-1666		54.710480168893135
ECOAH1	FWD	FADB-CPLX		94.24365723944095
ECOAH1	REV	FADB-CPLX		94.24365723944095
ECOAH2	FWD	CPLX0-1666		54.710480168893135
ECOAH2	REV	CPLX0-1666		54.710480168893135
ECOAH2	FWD	FADB-CPLX		94.24365723944095
ECOAH2	REV	FADB-CPLX		94.24365723944095
ECOAH3	FWD	CPLX0-1666		54.710480168893135
ECOAH3	REV	CPLX0-1666		54.710480168893135
ECOAH3	FWD	FADB-CPLX		94.24365723944095
ECOAH3	REV	FADB-CPLX		94.24365723944095
ECOAH4	FWD	CPLX0-1666		54.710480168893135
ECOAH4	REV	CPLX0-1666		54.710480168893135
ECOAH4	FWD	FADB-CPLX		94.24365723944095
ECOAH4	REV	FADB-CPLX		94.24365723944095
ECOAH5	FWD	CPLX0-1666		54.710480168893135
ECOAH5	REV	CPLX0-1666		54.710480168893135
ECOAH5	FWD	FADB-CPLX		94.24365723944095
ECOAH5	REV	FADB-CPLX		94.24365723944095
ECOAH6	FWD	CPLX0-1666		54.710480168893135
ECOAH6	REV	CPLX0-1666		54.710480168893135
ECOAH6	FWD	FADB-CPLX		94.24365723944095
ECOAH6	REV	FADB-CPLX		94.24365723944095
ECOAH7	FWD	CPLX0-1666		54.710480168893135
ECOAH7	REV	CPLX0-1666		54.710480168893135
ECOAH7	FWD	FADB-CPLX		94.24365723944095
ECOAH7	REV	FADB-CPLX		94.24365723944095
ECOAH8	FWD	CPLX0-1666		54.710480168893135
ECOAH8	REV	CPLX0-1666		54.710480168893135
ECOAH8	FWD	FADB-CPLX		94.24365723944095
ECOAH8	REV	FADB-CPLX		94.24365723944095
EDA	FWD	KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX		49.14438033348317
EDD	FWD	PGLUCONDEHYDRAT-MONOMER		521.43
EDTXS11	FWD	LAUROYLACYLTRAN-MONOMER		30.530177487360834
EDTXS21	FWD	MYRISTOYLACYLTRAN-MONOMER		31.813745520895193
EDTXS31	FWD	PALMITOTRANS-MONOMER		30.585490565529334
EDTXS41	FWD	MYRISTOYLACYLTRAN-MONOMER		31.813745520895193
EGMEACPR1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
ENLIPAabctex	FWD	ABC-53-CPLX		101.33633471925427
ENO	FWD	Eno_dim	mg2(4)	165.0
ENO	REV	Eno_dim	mg2(4)	165.0
ENTCS	FWD	ENTD-MONOMER		22.507301881169354
ENTERES2	FWD	EG10299-MONOMER		35.04115117691013
ENTERES	FWD	EG10299-MONOMER		35.04115117691013
EPMEACPR1	FWD	ENOYL-ACP-REDUCT-NADH-MONOMER		25.494305763957307
ETHAAL	FWD	ETHAMLY-CPLX	adocbl(1)	217.9857829487019
ETHAtex	FWD	CPLX0-7530		74.67911373302745
ETHAtex	REV	CPLX0-7530		74.67911373302745
ETHAtex	FWD	CPLX0-7533		76.74472378998097
ETHAtex	REV	CPLX0-7533		76.74472378998097
ETHAtex	FWD	CPLX0-7534		75.26768199270408
ETHAtex	REV	CPLX0-7534		75.26768199270408
ETHAtex	FWD	G6700-MONOMER		34.19401863135169
ETHAtex	REV	G6700-MONOMER		34.19401863135169
ETHSO3abcpp	FWD	ABC-56-CPLX		89.16555870425785
ETHSO3tex	FWD	CPLX0-7530		74.67911373302745
ETHSO3tex	REV	CPLX0-7530		74.67911373302745
ETHSO3tex	FWD	CPLX0-7533		76.74472378998097
ETHSO3tex	REV	CPLX0-7533		76.74472378998097
ETHSO3tex	FWD	CPLX0-7534		75.26768199270408
ETHSO3tex	REV	CPLX0-7534		75.26768199270408
ETHSO3tex	FWD	G6700-MONOMER		34.19401863135169
ETHSO3tex	REV	G6700-MONOMER		34.19401863135169
ETOHtex	FWD	CPLX0-7530		74.67911373302745
ETOHtex	REV	CPLX0-7530		74.67911373302745
ETOHtex	FWD	CPLX0-7533		76.74472378998097
ETOHtex	REV	CPLX0-7533		76.74472378998097
ETOHtex	FWD	CPLX0-7534		75.26768199270408
ETOHtex	REV	CPLX0-7534		75.26768199270408
ETOHtex	FWD	G6700-MONOMER		34.19401863135169
ETOHtex	REV	G6700-MONOMER		34.19401863135169
F6PA	FWD	CPLX0-201		142.32583231388801
F6PA	REV	CPLX0-201		142.32583231388801
F6PA	FWD	EG11905-MONOMER		22.47238503659922
F6PA	REV	EG11905-MONOMER		22.47238503659922
F6PP	FWD	G6425-MONOMER	mg2(1)	27.225515961849702
F6Pt6_2pp	FWD	UHPT-MONOMER		39.90393046067939
F6Ptex	FWD	CPLX0-7530		74.67911373302745
F6Ptex	REV	CPLX0-7530		74.67911373302745
F6Ptex	FWD	CPLX0-7533		76.74472378998097
F6Ptex	REV	CPLX0-7533		76.74472378998097
F6Ptex	FWD	CPLX0-7534		75.26768199270408
F6Ptex	REV	CPLX0-7534		75.26768199270408
F6Ptex	FWD	G6700-MONOMER		34.19401863135169
F6Ptex	REV	G6700-MONOMER		34.19401863135169
FA100ACPHi1	FWD	EG11095-MONOMER	zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)	22.04693092268296
FA120ACPHi1	FWD	EG11095-MONOMER	zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)	22.04693092268296
FA140ACPHi1	FWD	EG11095-MONOMER	zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)	22.04693092268296
FA141ACPHi1	FWD	EG11095-MONOMER	zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)	22.04693092268296
FA160ACPHi1	FWD	EG11095-MONOMER	zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)	22.04693092268296
FA161ACPHi1	FWD	EG11095-MONOMER	zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)	22.04693092268296
FA80ACPHi1	FWD	EG11095-MONOMER	zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)	22.04693092268296
FACOAE100	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE120	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE140	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE141	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE160	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE161	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE180	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE181	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE60	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAE80	FWD	THIOESTERII-CPLX		79.93922067930916
FACOAL100t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL100t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL120t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL120t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL140t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL140t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL141t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL141t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL160t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL160t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL161t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL161t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL180t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL180t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL181t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL181t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL60t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL60t2pp	FWD	CPLX0-1669		78.85551517485057
FACOAL80t2pp	FWD	ACYLCOASYN-CPLX	mg2(1)	78.45413810907992
FACOAL80t2pp	FWD	CPLX0-1669		78.85551517485057
FADRx2	FWD	SULFITE-REDUCT-CPLX	4fe4s(1) AND sheme(1) AND fmn(1) AND fad(1)	312.1668323643595
FADRx	FWD	FMNREDUCT-MONOMER		24.369236875400635
FALDH2	FWD	ADHC-CPLX	zn2(1)	55.561047596789834
FALDH2	REV	ADHC-CPLX	zn2(1)	55.561047596789834
FALDtex	FWD	CPLX0-7530		74.67911373302745
FALDtex	REV	CPLX0-7530		74.67911373302745
FALDtex	FWD	CPLX0-7533		76.74472378998097
FALDtex	REV	CPLX0-7533		76.74472378998097
FALDtex	FWD	CPLX0-7534		75.26768199270408
FALDtex	REV	CPLX0-7534		75.26768199270408
FALDtex	FWD	G6700-MONOMER		34.19401863135169
FALDtex	REV	G6700-MONOMER		34.19401863135169
FBA3	FWD	FRUCBISALD-CLASSII		55.3322553679092
FBA3	REV	FRUCBISALD-CLASSII		55.3322553679092
FBA	FWD	FRUCBISALD-CLASSII		104.6
FBA	REV	FRUCBISALD-CLASSII		104.6
FBA	FWD	FRUCBISALD-CLASSI		104.6
FBA	REV	FRUCBISALD-CLASSI		104.6
FBA	FWD	G6960-MONOMER		27.48303981251547
FBA	REV	G6960-MONOMER		27.48303981251547
FBP	FWD	CPLX0-303	mn2(1)	51.804017754883084
FBP	FWD	CPLX0-7776	mn2(1)	50.13260482771188
FBP	FWD	F16B-CPLX	mg2(1)	88.90596244608294
FCI	FWD	CPLX0-7631	mn2(1)	184.47875527828174
FCI	REV	CPLX0-7631	mn2(1)	184.47875527828174
FCLK	FWD	FUCULOKIN-MONOMER	mg2(1)	41.43868035583974
FCLPA	FWD	CPLX0-7633	zn2(1)	64.01098857604944
FCLPA	REV	CPLX0-7633	zn2(1)	64.01098857604944
FCLPA	FWD	G7419-MONOMER		22.23579445224793
FCLPA	REV	G7419-MONOMER		22.23579445224793
FCLT	FWD	PROTOHEME-FERROCHELAT-MONOMER		99.85280840671211
FDH4pp	FWD	FORMATEDEHYDROGN-CPLX	bmocogdp(1)	226.27111526939095
FDH4pp	FWD	FORMATEDEHYDROGO-CPLX	bmocogdp(1)	99.12587759129491
FDH5pp	FWD	FORMATEDEHYDROGN-CPLX	bmocogdp(1)	226.27111526939095
FDH5pp	FWD	FORMATEDEHYDROGO-CPLX	bmocogdp(1)	99.12587759129491
FDMO2	FWD	CPLX0-225		97.64477718672917
FDMO3	FWD	CPLX0-225		97.64477718672917
FDMO4	FWD	CPLX0-225		97.64477718672917
FDMO6	FWD	CPLX0-225		97.64477718672917
FDMO	FWD	CPLX0-225		97.64477718672917
FE2abcpp	FWD	FEOB-MONOMER		58.59593244292525
FE2t2pp	FWD	YFEP-MONOMER		36.04832137759414
FE2t3pp	FWD	CPLX0-7641		48.60174271918431
FE2tex	FWD	CPLX0-7530		74.67911373302745
FE2tex	REV	CPLX0-7530		74.67911373302745
FE2tex	FWD	CPLX0-7533		76.74472378998097
FE2tex	REV	CPLX0-7533		76.74472378998097
FE2tex	FWD	CPLX0-7534		75.26768199270408
FE2tex	REV	CPLX0-7534		75.26768199270408
FE2tex	FWD	G6700-MONOMER		34.19401863135169
FE2tex	REV	G6700-MONOMER		34.19401863135169
FE2tpp	FWD	EG11167-MONOMER		24.54324461325089
FE3DCITabcpp	FWD	ABC-9-CPLX		93.9550337342419
FE3DCITtonex	FWD	CPLX0-1943		91.57048810133965
FE3DHBZSabcpp	FWD	ABC-10-CPLX		95.75521284553474
FE3DHBZStonex	FWD	CPLX0-1923_EG10155-MONOMER		86.3953307509418
FE3DHBZStonex	FWD	G6414-MONOMER_CPLX0-1923		90.05880537000255
FE3HOXabcpp	FWD	ABC-11-CPLX		124.86091081290355
FE3HOXtonex	FWD	CPLX0-1942		90.16082305616654
FE3Ri	FWD	FMNREDUCT-MONOMER		24.369236875400635
FE3tex	FWD	CPLX0-7530		74.67911373302745
FE3tex	REV	CPLX0-7530		74.67911373302745
FE3tex	FWD	CPLX0-7533		76.74472378998097
FE3tex	REV	CPLX0-7533		76.74472378998097
FE3tex	FWD	CPLX0-7534		75.26768199270408
FE3tex	REV	CPLX0-7534		75.26768199270408
FE3tex	FWD	G6700-MONOMER		34.19401863135169
FE3tex	REV	G6700-MONOMER		34.19401863135169
FECRMabcpp	FWD	ABC-11-CPLX		124.86091081290355
FECRMtonex	FWD	CPLX0-1942		90.16082305616654
FEENTERabcpp	FWD	ABC-10-CPLX		95.75521284553474
FEENTERtex	FWD	EG11009-MONOMER		41.73668077085793
FEENTERtonex	FWD	CPLX0-1941		90.12547855440654
FEENTERtpp	FWD	YBDA-MONOMER		35.489011982225165
FEOXAMR1	FWD	G7949-MONOMER		27.0236656534557
FEOXAMR2	FWD	G7949-MONOMER		27.0236656534557
FEOXAMR3	FWD	G7949-MONOMER		27.0236656534557
FEOXAMabcpp	FWD	ABC-11-CPLX		124.86091081290355
FEOXAMtonex	FWD	CPLX0-1942		90.16082305616654
FEROpp	FWD	EG12318-MONOMER		43.365142911093244
FHL	FWD	CPLX0-250_FORMATEDEHYDROGH-MONOMER	4fe4s(8) AND 2fe2s(2) AND bmocogdp(1) AND NiFe_cofactor(1)	211.4439576461185
FHL	FWD	FHLMULTI-CPLX		155.97394705988134
FLDR21	FWD	FLAVONADPREDUCT-MONOMER	fad(1)	25.418030072468877
FLDR22	FWD	FLAVONADPREDUCT-MONOMER	fad(1)	25.418030072468877
FLVR	FWD	FMNREDUCT-MONOMER		24.369236875400635
FLVR	FWD	SULFITE-REDUCT-CPLX	4fe4s(1) AND sheme(1) AND fmn(1) AND fad(1)	312.1668323643595
FLVRx	FWD	FMNREDUCT-MONOMER		24.369236875400635
FMNAT	FWD	RIBF-MONOMER		0.1361915307582795
FMNRx2	FWD	CPLX0-224		34.991758573489854
FMNRx2	FWD	FMNREDUCT-MONOMER		24.369236875400635
FMNRx2	FWD	SULFITE-REDUCT-CPLX	4fe4s(1) AND sheme(1) AND fmn(1) AND fad(1)	312.1668323643595
FMNRx	FWD	CPLX0-224		34.991758573489854
FMNRx	FWD	FMNREDUCT-MONOMER		24.369236875400635
FOMETRi	FWD	EG11158-MONOMER		20.69746288950221
FORCT	FWD	CPLX0-1142		62.2775254479071
FORCT	REV	CPLX0-1142		62.2775254479071
FORt2pp	FWD	CPLX0-7843		92.33622191981874
FORt2pp	FWD	FOCB-MONOMER		27.335626210357287
FORtex	FWD	CPLX0-7530		74.67911373302745
FORtex	REV	CPLX0-7530		74.67911373302745
FORtex	FWD	CPLX0-7533		76.74472378998097
FORtex	REV	CPLX0-7533		76.74472378998097
FORtex	FWD	CPLX0-7534		75.26768199270408
FORtex	REV	CPLX0-7534		75.26768199270408
FORtex	FWD	G6700-MONOMER		34.19401863135169
FORtex	REV	G6700-MONOMER		34.19401863135169
FORtppi	FWD	CPLX0-7843		92.33622191981874
FORtppi	FWD	FOCB-MONOMER		27.335626210357287
FRD2	FWD	FUMARATE-REDUCTASE	pheme(1) AND 3fe4s(1) AND 4fe4s(1) AND fad(1) AND 2fe2s(1)	76.80413526052531
FRD3	FWD	FUMARATE-REDUCTASE	pheme(1) AND 3fe4s(1) AND 4fe4s(1) AND fad(1) AND 2fe2s(1)	76.80413526052531
FRUK	FWD	1-PFK	mg2(1)	49.51435232664777
FRULYSDG	FWD	CPLX0-821		209.74512739877596
FRULYSDG	REV	CPLX0-821		209.74512739877596
FRULYSE	FWD	CPLX0-3861		131.88738174337334
FRULYSE	REV	CPLX0-3861		131.88738174337334
FRULYSK	FWD	G7726-MONOMER		25.80807416812554
FRULYSt2pp	FWD	YHFM-MONOMER		38.09785652750615
FRULYStex	FWD	CPLX0-7530		74.67911373302745
FRULYStex	REV	CPLX0-7530		74.67911373302745
FRULYStex	FWD	CPLX0-7533		76.74472378998097
FRULYStex	REV	CPLX0-7533		76.74472378998097
FRULYStex	FWD	CPLX0-7534		75.26768199270408
FRULYStex	REV	CPLX0-7534		75.26768199270408
FRULYStex	FWD	G6700-MONOMER		34.19401863135169
FRULYStex	REV	G6700-MONOMER		34.19401863135169
FRUURt2rpp	FWD	GNTP-MONOMER		37.82923518495802
FRUURt2rpp	REV	GNTP-MONOMER		37.82923518495802
FRUURtex	FWD	CPLX0-7530		74.67911373302745
FRUURtex	REV	CPLX0-7530		74.67911373302745
FRUURtex	FWD	CPLX0-7533		76.74472378998097
FRUURtex	REV	CPLX0-7533		76.74472378998097
FRUURtex	FWD	CPLX0-7534		75.26768199270408
FRUURtex	REV	CPLX0-7534		75.26768199270408
FRUURtex	FWD	G6700-MONOMER		34.19401863135169
FRUURtex	REV	G6700-MONOMER		34.19401863135169
FRUpts2pp	FWD	CPLX-165		135.2742333717016
FRUptspp	FWD	CPLX-158		148.1046727343265
FRUtex	FWD	CPLX0-7530		74.67911373302745
FRUtex	REV	CPLX0-7530		74.67911373302745
FRUtex	FWD	CPLX0-7533		76.74472378998097
FRUtex	REV	CPLX0-7533		76.74472378998097
FRUtex	FWD	CPLX0-7534		75.26768199270408
FRUtex	REV	CPLX0-7534		75.26768199270408
FRUtex	FWD	G6700-MONOMER		34.19401863135169
FRUtex	REV	G6700-MONOMER		34.19401863135169
FTHFD	FWD	FORMYLTHFDEFORMYL-CPLX		108.27466227554206
FUCtex	FWD	CPLX0-7530		74.67911373302745
FUCtex	REV	CPLX0-7530		74.67911373302745
FUCtex	FWD	CPLX0-7533		76.74472378998097
FUCtex	REV	CPLX0-7533		76.74472378998097
FUCtex	FWD	CPLX0-7534		75.26768199270408
FUCtex	REV	CPLX0-7534		75.26768199270408
FUCtex	FWD	G6700-MONOMER		34.19401863135169
FUCtex	REV	G6700-MONOMER		34.19401863135169
FUCtpp	FWD	FUCP-MONOMER		38.07885020955552
FUCtpp	REV	FUCP-MONOMER		38.07885020955552
FUM	FWD	FUMARASE-A	4fe4s(1)	354.28116
FUM	REV	FUMARASE-A	4fe4s(1)	354.28116
FUM	FWD	FUMARASE-B	4fe4s(1)	76.337065296076
FUM	REV	FUMARASE-B	4fe4s(1)	76.337065296076
FUM	FWD	FUMARASE-C		112.64474883528204
FUM	REV	FUMARASE-C		112.64474883528204
FUMt2_2pp	FWD	DCTA-MONOMER		36.803567049100316
FUMt2_3pp	FWD	DCUA-MONOMER		36.99202877379554
FUMt2_3pp	FWD	DCUB-MONOMER		38.30951881789788
FUMt2_3pp	FWD	DCUC-MONOMER		38.59577064364441
FUMtex	FWD	CPLX0-7530		74.67911373302745
FUMtex	REV	CPLX0-7530		74.67911373302745
FUMtex	FWD	CPLX0-7533		76.74472378998097
FUMtex	REV	CPLX0-7533		76.74472378998097
FUMtex	FWD	CPLX0-7534		75.26768199270408
FUMtex	REV	CPLX0-7534		75.26768199270408
FUMtex	FWD	G6700-MONOMER		34.19401863135169
FUMtex	REV	G6700-MONOMER		34.19401863135169
FUSAtex	FWD	CPLX0-7530		74.67911373302745
FUSAtex	REV	CPLX0-7530		74.67911373302745
FUSAtex	FWD	CPLX0-7533		76.74472378998097
FUSAtex	REV	CPLX0-7533		76.74472378998097
FUSAtex	FWD	CPLX0-7534		75.26768199270408
FUSAtex	REV	CPLX0-7534		75.26768199270408
FUSAtex	FWD	G6700-MONOMER		34.19401863135169
FUSAtex	REV	G6700-MONOMER		34.19401863135169
FUSAtpp	FWD	CPLX0-3932		115.58647559127218
FUSAtpp	FWD	TRANS-CPLX-201		115.80312528151872
G1PACT	FWD	NAG1P-URIDYLTRANS-CPLX	mg2(1)	20.332003035077168
G1PPpp	FWD	GLUCOSE-1-PHOSPHAT-CPLX		62.13445056106387
G1PTT	FWD	DTDPGLUCOSEPP2-MONOMER		28.770285478727395
G1PTT	FWD	DTDPGLUCOSEPP-MONOMER	mg2(1)	28.744018524932354
G1Ptex	FWD	CPLX0-7530		74.67911373302745
G1Ptex	REV	CPLX0-7530		74.67911373302745
G1Ptex	FWD	CPLX0-7533		76.74472378998097
G1Ptex	REV	CPLX0-7533		76.74472378998097
G1Ptex	FWD	CPLX0-7534		75.26768199270408
G1Ptex	REV	CPLX0-7534		75.26768199270408
G1Ptex	FWD	G6700-MONOMER		34.19401863135169
G1Ptex	REV	G6700-MONOMER		34.19401863135169
G1SAT	FWD	GSAAMINOTRANS-CPLX	pydx5p(1)	80.49650359347159
G1SAT	REV	GSAAMINOTRANS-CPLX	pydx5p(1)	61.7974781780042
G2PP	FWD	EG10983-MONOMER	mg2(1)	26.39028338896016
G2PPpp	FWD	APHA-CPLX	mg2(1)	68.67126559010578
G3PAT1201	FWD	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		62.16192092785577
G3PAT1401	FWD	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		62.16192092785577
G3PAT1411	FWD	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		62.16192092785577
G3PAT1601	FWD	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		62.16192092785577
G3PAT1611	FWD	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		62.16192092785577
G3PAT1801	FWD	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		62.16192092785577
G3PAT1811	FWD	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		62.16192092785577
G3PCabcpp	FWD	ABC-34-CPLX		108.56526160347249
G3PCtex	FWD	CPLX0-7530		74.67911373302745
G3PCtex	REV	CPLX0-7530		74.67911373302745
G3PCtex	FWD	CPLX0-7533		76.74472378998097
G3PCtex	REV	CPLX0-7533		76.74472378998097
G3PCtex	FWD	CPLX0-7534		75.26768199270408
G3PCtex	REV	CPLX0-7534		75.26768199270408
G3PCtex	FWD	G6700-MONOMER		34.19401863135169
G3PCtex	REV	G6700-MONOMER		34.19401863135169
G3PD2	FWD	GLYC3PDEHYDROGBIOSYN-CPLX		52.35859899945945
G3PD2	REV	GLYC3PDEHYDROGBIOSYN-CPLX		18.933431982070786
G3PD5	FWD	AERGLYC3PDEHYDROG-CPLX	fad(1)	73.1259080715967
G3PD5	FWD	ANGLYC3PDEHYDROG-CPLX	fmn(1)	89.41958985627419
G3PD6	FWD	ANGLYC3PDEHYDROG-CPLX	fmn(1)	89.41958985627419
G3PD7	FWD	ANGLYC3PDEHYDROG-CPLX	fmn(1)	89.41958985627419
G3PEabcpp	FWD	ABC-34-CPLX		108.56526160347249
G3PEtex	FWD	CPLX0-7530		74.67911373302745
G3PEtex	REV	CPLX0-7530		74.67911373302745
G3PEtex	FWD	CPLX0-7533		76.74472378998097
G3PEtex	REV	CPLX0-7533		76.74472378998097
G3PEtex	FWD	CPLX0-7534		75.26768199270408
G3PEtex	REV	CPLX0-7534		75.26768199270408
G3PEtex	FWD	G6700-MONOMER		34.19401863135169
G3PEtex	REV	G6700-MONOMER		34.19401863135169
G3PGabcpp	FWD	ABC-34-CPLX		108.56526160347249
G3PGtex	FWD	CPLX0-7530		74.67911373302745
G3PGtex	REV	CPLX0-7530		74.67911373302745
G3PGtex	FWD	CPLX0-7533		76.74472378998097
G3PGtex	REV	CPLX0-7533		76.74472378998097
G3PGtex	FWD	CPLX0-7534		75.26768199270408
G3PGtex	REV	CPLX0-7534		75.26768199270408
G3PGtex	FWD	G6700-MONOMER		34.19401863135169
G3PGtex	REV	G6700-MONOMER		34.19401863135169
G3PIabcpp	FWD	ABC-34-CPLX		108.56526160347249
G3PItex	FWD	CPLX0-7530		74.67911373302745
G3PItex	REV	CPLX0-7530		74.67911373302745
G3PItex	FWD	CPLX0-7533		76.74472378998097
G3PItex	REV	CPLX0-7533		76.74472378998097
G3PItex	FWD	CPLX0-7534		75.26768199270408
G3PItex	REV	CPLX0-7534		75.26768199270408
G3PItex	FWD	G6700-MONOMER		34.19401863135169
G3PItex	REV	G6700-MONOMER		34.19401863135169
G3PSabcpp	FWD	ABC-34-CPLX		108.56526160347249
G3PStex	FWD	CPLX0-7530		74.67911373302745
G3PStex	REV	CPLX0-7530		74.67911373302745
G3PStex	FWD	CPLX0-7533		76.74472378998097
G3PStex	REV	CPLX0-7533		76.74472378998097
G3PStex	FWD	CPLX0-7534		75.26768199270408
G3PStex	REV	CPLX0-7534		75.26768199270408
G3PStex	FWD	G6700-MONOMER		34.19401863135169
G3PStex	REV	G6700-MONOMER		34.19401863135169
G3PT	FWD	G6425-MONOMER	mg2(1)	27.225515961849702
G5SD	FWD	GLUTSEMIALDEHYDROG-CPLX		3.2245351347924514
G6PDA	FWD	GLUCOSAMINE-6-P-DEAMIN-CPLX		102.72927240301411
G6PDH2r	FWD	GLU6PDEHYDROG-MONOMER		289.458
G6PDH2r	REV	GLU6PDEHYDROG-MONOMER		289.458
G6PP	FWD	G6425-MONOMER	mg2(1)	27.225515961849702
G6Pt6_2pp	FWD	UHPT-MONOMER		39.90393046067939
